"Var1" "Freq" "Porc"
"1281" "School - PS 76 William Hallet" 2 1.99755100247097e-07
"1282" "School - PS 79 - Horan School" 2 1.99755100247097e-07
"1283" "School - PS 81 Thaddeus Stevens" 2 1.99755100247097e-07
"1284" "School - PS 811 Connie Lekas School" 2 1.99755100247097e-07
"1285" "School - PS 86 Kingsbridge Heights" 2 1.99755100247097e-07
"1286" "School - PS 86 The Irvington" 2 1.99755100247097e-07
"1287" "School - PS 88 S Silverstein Little Sparrow School" 2 1.99755100247097e-07
"1288" "School - PS 9 Sarah Anderson" 2 1.99755100247097e-07
"1289" "School - PS 90 George Meany" 2 1.99755100247097e-07
"1290" "School - PS 971" 2 1.99755100247097e-07
"1291" "School - PS M169 Robert F Kennedy" 2 1.99755100247097e-07
"1292" "School - PS X015 Institute for Environmental Learning" 2 1.99755100247097e-07
"1293" "School - PS X176" 2 1.99755100247097e-07
"1294" "School - PS X188" 2 1.99755100247097e-07
"1295" "School - PS-MS 280 Mosholu Parkway" 2 1.99755100247097e-07
"1296" "School - Queens High School for the Sciences at York College" 2 1.99755100247097e-07
"1297" "School - Queens Metropolitan High School" 2 1.99755100247097e-07
"1298" "School - Queens Preparatory Academy" 2 1.99755100247097e-07
"1299" "School - Queens Vocational and Technical High School" 2 1.99755100247097e-07
"1300" "School - Quest to Learn" 2 1.99755100247097e-07
"1301" "School - Ralph R McKee Career and Technical Education High School" 2 1.99755100247097e-07
"1302" "School - River East Elementary" 2 1.99755100247097e-07
"1303" "School - Robert E Peary School" 2 1.99755100247097e-07
"1304" "School - Robert F Wagner Jr Secondary School for Arts and Technology" 2 1.99755100247097e-07
"1305" "School - Samuel Gompers Career and Technical Education High School" 2 1.99755100247097e-07
"1306" "School - Scholars Academy" 2 1.99755100247097e-07
"1307" "School - School of Math, Science, and Healthy Living" 2 1.99755100247097e-07
"1308" "School - Schuylerville Preparatory High School" 2 1.99755100247097e-07
"1309" "School - Science, Technology, and Research Early College High School at Erasmus" 2 1.99755100247097e-07
"1310" "School - Sisulu-Walker Charter School of Harlem" 2 1.99755100247097e-07
"1311" "School - South Bronx Charter School for International Cultures and the Arts" 2 1.99755100247097e-07
"1312" "School - South Richmond High School IS-PS 25" 2 1.99755100247097e-07
"1313" "School - South Shore High School" 2 1.99755100247097e-07
"1314" "School - Success Academy Charter School Harlem 1" 2 1.99755100247097e-07
"1315" "School - Success Academy Charter School Upper West" 2 1.99755100247097e-07
"1316" "School - Suspension Center School - Sankofa Academy Middle School" 2 1.99755100247097e-07
"1317" "School - Teachers Preparatory High School" 2 1.99755100247097e-07
"1318" "School - The Brooklyn Academy of Global Finance" 2 1.99755100247097e-07
"1319" "School - The Brooklyn Latin School" 2 1.99755100247097e-07
"1320" "School - The Brooklyn School of Inquiry" 2 1.99755100247097e-07
"1321" "School - The Business of Sports School" 2 1.99755100247097e-07
"1322" "School - The Celia Cruz Bronx High School of Music" 2 1.99755100247097e-07
"1323" "School - The Children's Workshop School" 2 1.99755100247097e-07
"1324" "School - The Christa McAuliffe School-IS 187" 2 1.99755100247097e-07
"1325" "School - The Cultural Arts Academy at Spring Creek Charter School" 2 1.99755100247097e-07
"1326" "School - The East Village Community School" 2 1.99755100247097e-07
"1327" "School - The Fresh Creek School" 2 1.99755100247097e-07
"1328" "School - The Global Learning Collaborative" 2 1.99755100247097e-07
"1329" "School - The Heritage School" 2 1.99755100247097e-07
"1330" "School - The Michael J Petrides School" 2 1.99755100247097e-07
"1331" "School - The Queens School of Inquiry" 2 1.99755100247097e-07
"1332" "School - The School for Inquiry and Social Justice" 2 1.99755100247097e-07
"1333" "School - The Science and Medicine Middle School" 2 1.99755100247097e-07
"1334" "School - The Seeall Academy" 2 1.99755100247097e-07
"1335" "School - The Urban Assembly School for Global Commerce" 2 1.99755100247097e-07
"1336" "School - The Young Scholars Academy of the Bronx" 2 1.99755100247097e-07
"1337" "School - Thomas C Giordano Middle School 45" 2 1.99755100247097e-07
"1338" "School - Thurgood Marshall Academy Lower School" 2 1.99755100247097e-07
"1339" "School - Tito Puente Education Complex" 2 1.99755100247097e-07
"1340" "School - University Neighborhood High School" 2 1.99755100247097e-07
"1341" "School - Urban Assembly School for the Performing Arts" 2 1.99755100247097e-07
"1342" "School - Urban Institute of Mathematics" 2 1.99755100247097e-07
"1343" "School - W H Maxwell Career and Technical Education High School" 2 1.99755100247097e-07
"1344" "School - Walton YABC" 2 1.99755100247097e-07
"1345" "School - Washington Heights Expeditionary Learning School" 2 1.99755100247097e-07
"1346" "School - West Brooklyn Community High School" 2 1.99755100247097e-07
"1347" "School - Wings Academy" 2 1.99755100247097e-07
"1348" "School - World Journalism Preparatory: A College Board School" 2 1.99755100247097e-07
"1349" "School - Young Leaders Elementary School" 2 1.99755100247097e-07
"1350" "Alternative Superintendency" 1 9.98775501235485e-08
"1351" "Bureau of Fire Prevention - Gas Station Discharge Unit - Inspections" 1 9.98775501235485e-08
"1352" "CFC - Brooklyn South" 1 9.98775501235485e-08
"1353" "CFC - Staten Island" 1 9.98775501235485e-08
"1354" "Correspondence Unit" 1 9.98775501235485e-08
"1355" "Department of Education - Parent Support" 1 9.98775501235485e-08
"1356" "DOB" 1 9.98775501235485e-08
"1357" "DOF Legal Affairs" 1 9.98775501235485e-08
"1358" "DORIS" 1 9.98775501235485e-08
"1359" "Early Care and Education Information Unit" 1 9.98775501235485e-08
"1360" "LPC" 1 9.98775501235485e-08
"1361" "New York Police Precinct" 1 9.98775501235485e-08
"1362" "OMB" 1 9.98775501235485e-08
"1363" "School - Academy for Public Relations" 1 9.98775501235485e-08
"1364" "School - Academy for Software Engineering" 1 9.98775501235485e-08
"1365" "School - Academy for Young Writers A" 1 9.98775501235485e-08
"1366" "School - Academy of Applied Mathematics and Technology" 1 9.98775501235485e-08
"1367" "School - Academy of Collaborative Education" 1 9.98775501235485e-08
"1368" "School - Academy of Hospitality and Tourism" 1 9.98775501235485e-08
"1369" "School - Academy of Public Relations" 1 9.98775501235485e-08
"1370" "School - Achievement First Apollo Charter School" 1 9.98775501235485e-08
"1371" "School - Achievement First Endeavor Charter School" 1 9.98775501235485e-08
"1372" "School - Acorn High School for Social Justice" 1 9.98775501235485e-08
"1373" "School - Adult and Continuing Education" 1 9.98775501235485e-08
"1374" "School - Agnes Y Humphrey School for Leadership" 1 9.98775501235485e-08
"1375" "School - ALC Fundamentals Academy" 1 9.98775501235485e-08
"1376" "School - ALC Grady High School" 1 9.98775501235485e-08
"1377" "School - ALC Lafayette Academy" 1 9.98775501235485e-08
"1378" "School - ALC MS 258" 1 9.98775501235485e-08
"1379" "School - Alfred E Smith Campus YABC" 1 9.98775501235485e-08
"1380" "School - Archer Elementary School" 1 9.98775501235485e-08
"1381" "School - Arts and Media Preparatory Academy" 1 9.98775501235485e-08
"1382" "School - Astor Collegiate Academy" 1 9.98775501235485e-08
"1383" "School - Banana Kelly High School" 1 9.98775501235485e-08
"1384" "School - Bard High School Early College Queens" 1 9.98775501235485e-08
"1385" "School - Baychester Academy" 1 9.98775501235485e-08
"1386" "School - Baychester Middle School" 1 9.98775501235485e-08
"1387" "School - Bedford Stuyvesant Collegiate Charter School" 1 9.98775501235485e-08
"1388" "School - Bedford Stuyvesant Preparatory High School" 1 9.98775501235485e-08
"1389" "School - Beginning With Children Charter School" 1 9.98775501235485e-08
"1390" "School - Believe Northside Charter High School" 1 9.98775501235485e-08
"1391" "School - Brighter Choice Community School" 1 9.98775501235485e-08
"1392" "School - Bronx Center for Science and Mathematics" 1 9.98775501235485e-08
"1393" "School - Bronx Charter School for the Arts" 1 9.98775501235485e-08
"1394" "School - Bronx Engineering and Technology Academy" 1 9.98775501235485e-08
"1395" "School - Bronx Green Middle School" 1 9.98775501235485e-08
"1396" "School - Bronx International High School" 1 9.98775501235485e-08
"1397" "School - Bronx Leadership Academy II High School" 1 9.98775501235485e-08
"1398" "School - Bronx Park Middle School" 1 9.98775501235485e-08
"1399" "School - Bronx Studio School for Writers and Artists" 1 9.98775501235485e-08
"1400" "School - Brooklyn Ascend Charter School" 1 9.98775501235485e-08
"1401" "School - Brooklyn College Academy" 1 9.98775501235485e-08
"1402" "School - Brooklyn International High School" 1 9.98775501235485e-08
"1403" "School - Brooklyn Secondary School for Collaborative Studies" 1 9.98775501235485e-08
"1404" "School - Brooklyn Urban Garden Charter School" 1 9.98775501235485e-08
"1405" "School - Brownsville Academy High School" 1 9.98775501235485e-08
"1406" "School - Bushwick Leaders High School for Academic Excellence" 1 9.98775501235485e-08
"1407" "School - Business of Sports School" 1 9.98775501235485e-08
"1408" "School - Business, Computer Applications, and Entrepreneurship High School" 1 9.98775501235485e-08
"1409" "School - C Columbus High School YABC" 1 9.98775501235485e-08
"1410" "School - Carl C Icahn Bronx North Charter School" 1 9.98775501235485e-08
"1411" "School - Carl C Icahn South Bronx Charter School" 1 9.98775501235485e-08
"1412" "School - Celia Cruz Bronx High School of Music" 1 9.98775501235485e-08
"1413" "School - Central Park East I" 1 9.98775501235485e-08
"1414" "School - Christopher Avenue Community School" 1 9.98775501235485e-08
"1415" "School - City College Academy of the Arts" 1 9.98775501235485e-08
"1416" "School - Collaborative Academy of Science, Technology, and Law" 1 9.98775501235485e-08
"1417" "School - Community School for Social Justice" 1 9.98775501235485e-08
"1418" "School - Community Voices Middle School" 1 9.98775501235485e-08
"1419" "School - Cornerstone Academy for Social Action" 1 9.98775501235485e-08
"1420" "School - Cornerstone Academy for Social Action Middle School (CASA)" 1 9.98775501235485e-08
"1421" "School - Cypress Hills Collegiate Preparatory School" 1 9.98775501235485e-08
"1422" "School - Eagle Academy for Young Men III" 1 9.98775501235485e-08
"1423" "School - East Flatbush Community Research School" 1 9.98775501235485e-08
"1424" "School - East New York Middle School of Excellence" 1 9.98775501235485e-08
"1425" "School - East Side Community High School" 1 9.98775501235485e-08
"1426" "School - East Side Elementary School, PS 267" 1 9.98775501235485e-08
"1427" "School - East Side Middle School" 1 9.98775501235485e-08
"1428" "School - Eleanor Roosevelt High School" 1 9.98775501235485e-08
"1429" "School - Elm Tree Elementary School" 1 9.98775501235485e-08
"1430" "School - Emma Lazarus High School" 1 9.98775501235485e-08
"1431" "School - Emolior Academy" 1 9.98775501235485e-08
"1432" "School - Entrada Academy" 1 9.98775501235485e-08
"1433" "School - Excellence Boys Charter School" 1 9.98775501235485e-08
"1434" "School - Eximius College Preparatory Academy: A College Board School" 1 9.98775501235485e-08
"1435" "School - Fanny High School for Fire and Life Safety" 1 9.98775501235485e-08
"1436" "School - Far Rockaway High School" 1 9.98775501235485e-08
"1437" "School - Foreign Language Academy of Global Studies" 1 9.98775501235485e-08
"1438" "School - Fort Greene Preparatory Academy" 1 9.98775501235485e-08
"1439" "School - Frances Perkins Academy" 1 9.98775501235485e-08
"1440" "School - Franklin K Lane Campus YABC" 1 9.98775501235485e-08
"1441" "School - Frederick Douglass Academy V Middle School" 1 9.98775501235485e-08
"1442" "School - G Westinghouse Evening High School" 1 9.98775501235485e-08
"1443" "School - George Washington Carver High School for the Sciences" 1 9.98775501235485e-08
"1444" "School - Girls Preparatory Charter School of New York" 1 9.98775501235485e-08
"1445" "School - Global Community Charter School" 1 9.98775501235485e-08
"1446" "School - Global Neighborhood Secondary School" 1 9.98775501235485e-08
"1447" "School - Global Technology Preparatory" 1 9.98775501235485e-08
"1448" "School - Globe School for Environmental Research" 1 9.98775501235485e-08
"1449" "School - Grant Avenue Elementary School" 1 9.98775501235485e-08
"1450" "School - Great Oaks Charter School" 1 9.98775501235485e-08
"1451" "School - Green Dot New York Charter School" 1 9.98775501235485e-08
"1452" "School - Harlem Children's Zone Promise Academy II Charter School" 1 9.98775501235485e-08
"1453" "School - Harlem Hebrew Language Charter School" 1 9.98775501235485e-08
"1454" "School - Harlem Link Charter School" 1 9.98775501235485e-08
"1455" "School - Harlem Prep Charter School" 1 9.98775501235485e-08
"1456" "School - Harlem Renaissance High School" 1 9.98775501235485e-08
"1457" "School - Harriet Tubman Charter School" 1 9.98775501235485e-08
"1458" "School - Herbert H Lehman YABC" 1 9.98775501235485e-08
"1459" "School - High School for Arts and Business" 1 9.98775501235485e-08
"1460" "School - High School for Arts, Imagination and Inquiry" 1 9.98775501235485e-08
"1461" "School - High School for Excellence and Innovation" 1 9.98775501235485e-08
"1462" "School - High School for Media and Communications" 1 9.98775501235485e-08
"1463" "School - High School for Public Service - Heroes of Tomorrow" 1 9.98775501235485e-08
"1464" "School - High School for Teaching and the Professions" 1 9.98775501235485e-08
"1465" "School - High School of Arts and Technology" 1 9.98775501235485e-08
"1466" "School - Holcombe L Rucker School of Community Research" 1 9.98775501235485e-08
"1467" "School - Hostos-Lincoln Academy of Science" 1 9.98775501235485e-08
"1468" "School - Hunters Point Community Middle School" 1 9.98775501235485e-08
"1469" "School - Hyde Leadership Charter School" 1 9.98775501235485e-08
"1470" "School - Icahn Charter School 5" 1 9.98775501235485e-08
"1471" "School - In-Tech Academy (MS - High School 368)" 1 9.98775501235485e-08
"1472" "School - International High School at Lafayette" 1 9.98775501235485e-08
"1473" "School - International High School at Laguardia Community College" 1 9.98775501235485e-08
"1474" "School - Inwood Academy for Leadership Charter School" 1 9.98775501235485e-08
"1475" "School - IS 232" 1 9.98775501235485e-08
"1476" "School - IS 30 Mary White Ovington" 1 9.98775501235485e-08
"1477" "School - IS 303 Leadership and Community Service" 1 9.98775501235485e-08
"1478" "School - IS 318 Eugenio Maria De Hostos" 1 9.98775501235485e-08
"1479" "School - IS 349 Math, Science, and Technology" 1 9.98775501235485e-08
"1480" "School - IS 364 Gateway" 1 9.98775501235485e-08
"1481" "School - IS 49 Berta A Dreyfus" 1 9.98775501235485e-08
"1482" "School - IS 96 Seth Low" 1 9.98775501235485e-08
"1483" "School - Isaac Newton Middle School for Math and Science" 1 9.98775501235485e-08
"1484" "School - J M Rapport School Career Development" 1 9.98775501235485e-08
"1485" "School - James Madison High School" 1 9.98775501235485e-08
"1486" "School - JHS 14 Shell Bank" 1 9.98775501235485e-08
"1487" "School - JHS 151 Lou Gehrig" 1 9.98775501235485e-08
"1488" "School - JHS 202 Robert H Goddard" 1 9.98775501235485e-08
"1489" "School - JHS 383 Philippa Schuyler" 1 9.98775501235485e-08
"1490" "School - JHS 45 Thomas C Giordano" 1 9.98775501235485e-08
"1491" "School - JHS 98 Herman Ridder" 1 9.98775501235485e-08
"1492" "School - John V Lindsay Wildcat Academy Charter School" 1 9.98775501235485e-08
"1493" "School - Jonas Bronck Academy" 1 9.98775501235485e-08
"1494" "School - Kappa III" 1 9.98775501235485e-08
"1495" "School - Kingsbridge International High School" 1 9.98775501235485e-08
"1496" "School - Kipp Academy Charter School" 1 9.98775501235485e-08
"1497" "School - Kipp STAR College Preparatory" 1 9.98775501235485e-08
"1498" "School - Lafayette High School" 1 9.98775501235485e-08
"1499" "School - Leadership Preparatory Ocean Hill Charter School" 1 9.98775501235485e-08
"1500" "School - Leon M Goldstein High School for the Sciences" 1 9.98775501235485e-08
"1501" "School - Liberation Diploma Plus" 1 9.98775501235485e-08
"1502" "School - Life Academy High School for Film and Music" 1 9.98775501235485e-08
"1503" "School - Lower Manhattan Community Middle School" 1 9.98775501235485e-08
"1504" "School - Lyons Community School" 1 9.98775501235485e-08
"1505" "School - Madiba Prep Middle School" 1 9.98775501235485e-08
"1506" "School - Manhattan Business Academy" 1 9.98775501235485e-08
"1507" "School - Manhattan Charter School II" 1 9.98775501235485e-08
"1508" "School - Manhattan Comprehensive Night and Day High School" 1 9.98775501235485e-08
"1509" "School - Manhattan International High School" 1 9.98775501235485e-08
"1510" "School - Manhattan Village Academy" 1 9.98775501235485e-08
"1511" "School - Metropolitan Diploma Plus High School" 1 9.98775501235485e-08
"1512" "School - Metropolitan Lighthouse Charter School" 1 9.98775501235485e-08
"1513" "School - Middle School for the Arts" 1 9.98775501235485e-08
"1514" "School - Millennium High School" 1 9.98775501235485e-08
"1515" "School - Mott Hall Elementary School" 1 9.98775501235485e-08
"1516" "School - Mott Haven Academy Charter School" 1 9.98775501235485e-08
"1517" "School - Mount Eden Children's Academy" 1 9.98775501235485e-08
"1518" "School - MS 131" 1 9.98775501235485e-08
"1519" "School - MS 158 Marie Curie" 1 9.98775501235485e-08
"1520" "School - MS 180 Dr Daniel Hale Williams" 1 9.98775501235485e-08
"1521" "School - MS 243 Center School" 1 9.98775501235485e-08
"1522" "School - MS 324 - Patria Mirabal" 1 9.98775501235485e-08
"1523" "School - MS 326 - Writers Today and Leaders Tomorrow" 1 9.98775501235485e-08
"1524" "School - MS 390" 1 9.98775501235485e-08
"1525" "School - MS 399" 1 9.98775501235485e-08
"1526" "School - MS 596 Peace Academy" 1 9.98775501235485e-08
"1527" "School - MS K394" 1 9.98775501235485e-08
"1528" "School - Multicultural High School" 1 9.98775501235485e-08
"1529" "School - Muscota" 1 9.98775501235485e-08
"1530" "School - New Design High School" 1 9.98775501235485e-08
"1531" "School - New Horizons School" 1 9.98775501235485e-08
"1532" "School - New Millennium Business Academy Middle School" 1 9.98775501235485e-08
"1533" "School - New Voices School of Academic and Creative Arts" 1 9.98775501235485e-08
"1534" "School - New York French American Charter School" 1 9.98775501235485e-08
"1535" "School - Newcomers High School" 1 9.98775501235485e-08
"1536" "School - North Queens Community High School" 1 9.98775501235485e-08
"1537" "School - Origins High School" 1 9.98775501235485e-08
"1538" "School - Our World Neighborhood Charter School" 1 9.98775501235485e-08
"1539" "School - Pablo Neruda Academy for Architecture and World Studies" 1 9.98775501235485e-08
"1540" "School - Pan American International High School at Monroe" 1 9.98775501235485e-08
"1541" "School - Peace and Diversity Academy" 1 9.98775501235485e-08
"1542" "School - Pelham Academy of Academics and Community Engagement" 1 9.98775501235485e-08
"1543" "School - Preparatory Academy for Writers: A College Board School" 1 9.98775501235485e-08
"1544" "School - Professional Performing Arts" 1 9.98775501235485e-08
"1545" "School - Professional Performing Arts High School" 1 9.98775501235485e-08
"1546" "School - Providing Urban Learners Success in Education High School" 1 9.98775501235485e-08
"1547" "School - PS 101 Andrew Draper" 1 9.98775501235485e-08
"1548" "School - PS 104 The Bays Water" 1 9.98775501235485e-08
"1549" "School - PS 108 Philip J Abinanti" 1 9.98775501235485e-08
"1550" "School - PS 124 Yung Wing" 1 9.98775501235485e-08
"1551" "School - PS 126 Jacob Riis Community School" 1 9.98775501235485e-08
"1552" "School - PS 130 Abram Stevens Hewitt" 1 9.98775501235485e-08
"1553" "School - PS 130 Hernando De Soto" 1 9.98775501235485e-08
"1554" "School - PS 130 Hernando Desoto" 1 9.98775501235485e-08
"1555" "School - PS 132 Garret A Morgan" 1 9.98775501235485e-08
"1556" "School - PS 133" 1 9.98775501235485e-08
"1557" "School - PS 134" 1 9.98775501235485e-08
"1558" "School - PS 134 Hollis" 1 9.98775501235485e-08
"1559" "School - PS 14 Cornelius Vanderbilt" 1 9.98775501235485e-08
"1560" "School - PS 140" 1 9.98775501235485e-08
"1561" "School - PS 146 Edward Collins" 1 9.98775501235485e-08
"1562" "School - PS 147 Isaac Remsen" 1 9.98775501235485e-08
"1563" "School - PS 154 Harriet Tubman" 1 9.98775501235485e-08
"1564" "School - PS 154 Queens" 1 9.98775501235485e-08
"1565" "School - PS 155" 1 9.98775501235485e-08
"1566" "School - PS 157 Grove Hill" 1 9.98775501235485e-08
"1567" "School - PS 163 Flushing Heights" 1 9.98775501235485e-08
"1568" "School - PS 165 Edith K Bergtraum" 1 9.98775501235485e-08
"1569" "School - PS 17" 1 9.98775501235485e-08
"1570" "School - PS 171 Patrick Henry" 1 9.98775501235485e-08
"1571" "School - PS 174 Dumont" 1 9.98775501235485e-08
"1572" "School - PS 176" 1 9.98775501235485e-08
"1573" "School - PS 18 Edward Bush" 1 9.98775501235485e-08
"1574" "School - PS 181 Brookfield" 1 9.98775501235485e-08
"1575" "School - PS 184 Newport" 1 9.98775501235485e-08
"1576" "School - PS 186 Castlewood" 1 9.98775501235485e-08
"1577" "School - PS 186 Walter J Damrosch School" 1 9.98775501235485e-08
"1578" "School - PS 188 The Island School" 1 9.98775501235485e-08
"1579" "School - PS 190 Sheffield" 1 9.98775501235485e-08
"1580" "School - PS 197" 1 9.98775501235485e-08
"1581" "School - PS 198" 1 9.98775501235485e-08
"1582" "School - PS 199X The Shakespeare School" 1 9.98775501235485e-08
"1583" "School - PS 20 Anna Silver" 1 9.98775501235485e-08
"1584" "School - PS 203 Oakland Gardens" 1 9.98775501235485e-08
"1585" "School - PS 21 Margaret Emery - Elm Park" 1 9.98775501235485e-08
"1586" "School - PS 212 - Bronx" 1 9.98775501235485e-08
"1587" "School - PS 212 Midtown West" 1 9.98775501235485e-08
"1588" "School - PS 213 The Carl Ullman School" 1 9.98775501235485e-08
"1589" "School - PS 219 Paul Klapper" 1 9.98775501235485e-08
"1590" "School - PS 224" 1 9.98775501235485e-08
"1591" "School - PS 225 Seaside" 1 9.98775501235485e-08
"1592" "School - PS 23 at Queens Children Center" 1 9.98775501235485e-08
"1593" "School - PS 231" 1 9.98775501235485e-08
"1594" "School - PS 256" 1 9.98775501235485e-08
"1595" "School - PS 257 John F Hylan" 1 9.98775501235485e-08
"1596" "School - PS 264 Bay Ridge Elementary School for the Arts" 1 9.98775501235485e-08
"1597" "School - PS 277" 1 9.98775501235485e-08
"1598" "School - PS 28 The Thomas Emanuel Early Childhood Center" 1 9.98775501235485e-08
"1599" "School - PS 280" 1 9.98775501235485e-08
"1600" "School - PS 287 Bailey K Ashford" 1 9.98775501235485e-08
"1601" "School - PS 307 Eames Place" 1 9.98775501235485e-08
"1602" "School - PS 309 George E Wibecan" 1 9.98775501235485e-08
"1603" "School - PS 31 Samuel F Dupont" 1 9.98775501235485e-08
"1604" "School - PS 31 William T Davis" 1 9.98775501235485e-08
"1605" "School - PS 315 Lab School" 1 9.98775501235485e-08
"1606" "School - PS 325" 1 9.98775501235485e-08
"1607" "School - PS 326" 1 9.98775501235485e-08
"1608" "School - PS 34 John Harvard" 1 9.98775501235485e-08
"1609" "School - PS 36" 1 9.98775501235485e-08
"1610" "School - PS 370" 1 9.98775501235485e-08
"1611" "School - PS 39 Francis J Murphy Jr" 1 9.98775501235485e-08
"1612" "School - PS 396 - Brooklyn" 1 9.98775501235485e-08
"1613" "School - PS 397 Foster-Laurie" 1 9.98775501235485e-08
"1614" "School - PS 41 Crocheron" 1 9.98775501235485e-08
"1615" "School - PS 44 David C Farragut" 1 9.98775501235485e-08
"1616" "School - PS 44 Marcus Garvey" 1 9.98775501235485e-08
"1617" "School - PS 5 Port Morris" 1 9.98775501235485e-08
"1618" "School - PS 51" 1 9.98775501235485e-08
"1619" "School - PS 6" 1 9.98775501235485e-08
"1620" "School - PS 62 Chester Park" 1 9.98775501235485e-08
"1621" "School - PS 66" 1 9.98775501235485e-08
"1622" "School - PS 7 Kingsbridge" 1 9.98775501235485e-08
"1623" "School - PS 721 - Manhattan Occupational Training Center" 1 9.98775501235485e-08
"1624" "School - PS 721 Stephen Mcsweeney School" 1 9.98775501235485e-08
"1625" "School - PS 75 School of Research and Discovery" 1 9.98775501235485e-08
"1626" "School - PS 771" 1 9.98775501235485e-08
"1627" "School - PS 79 Creston" 1 9.98775501235485e-08
"1628" "School - PS 811 - Queens" 1 9.98775501235485e-08
"1629" "School - PS 81Q Jean Paul Richter" 1 9.98775501235485e-08
"1630" "School - PS 86" 1 9.98775501235485e-08
"1631" "School - PS 89 Cypress Hills" 1 9.98775501235485e-08
"1632" "School - PS 9" 1 9.98775501235485e-08
"1633" "School - PS 91 Bronx" 1 9.98775501235485e-08
"1634" "School - PS 94" 1 9.98775501235485e-08
"1635" "School - PS 96" 1 9.98775501235485e-08
"1636" "School - PS K077" 1 9.98775501235485e-08
"1637" "School - PS K134" 1 9.98775501235485e-08
"1638" "School - PS K141" 1 9.98775501235485e-08
"1639" "School - PS K369 Coy L Cox School" 1 9.98775501235485e-08
"1640" "School - PS K721 Brooklyn Occupational Training Center" 1 9.98775501235485e-08
"1641" "School - PS K753 School for Career Development" 1 9.98775501235485e-08
"1642" "School - PS M226" 1 9.98775501235485e-08
"1643" "School - PS M721 Manhattan Occupational Training Center" 1 9.98775501235485e-08
"1644" "School - PS M811 Mickey Mantle School" 1 9.98775501235485e-08
"1645" "School - PS MS 138 Sunrise" 1 9.98775501235485e-08
"1646" "School - PS Q086" 1 9.98775501235485e-08
"1647" "School - PS Q16 The Nancy DeBenedittis School" 1 9.98775501235485e-08
"1648" "School - PS Q177" 1 9.98775501235485e-08
"1649" "School - PS Q255" 1 9.98775501235485e-08
"1650" "School - PS Q811" 1 9.98775501235485e-08
"1651" "School - PS R037" 1 9.98775501235485e-08
"1652" "School - PS R373" 1 9.98775501235485e-08
"1653" "School - PS X010" 1 9.98775501235485e-08
"1654" "School - PS X014 Senator John Calandra" 1 9.98775501235485e-08
"1655" "School - PS X114 Luis Llorens Torres Schools" 1 9.98775501235485e-08
"1656" "School - PS-IS 137 Rachel Jean Mitchell" 1 9.98775501235485e-08
"1657" "School - PS-IS 187 Hudson Cliffs" 1 9.98775501235485e-08
"1658" "School - PS-MS 4 Crotona Park West" 1 9.98775501235485e-08
"1659" "School - PS-MS138 Sunrise" 1 9.98775501235485e-08
"1660" "School - Queens Academy High School" 1 9.98775501235485e-08
"1661" "School - Queens Collegiate: A College Board School" 1 9.98775501235485e-08
"1662" "School - Repertory Company High School for Theatre Arts" 1 9.98775501235485e-08
"1663" "School - Riverdale - Kingsbridge Academy (Middle School-High School 141)" 1 9.98775501235485e-08
"1664" "School - Roads Charter School II" 1 9.98775501235485e-08
"1665" "School - Rockway Park High School for Environmental Sustainability" 1 9.98775501235485e-08
"1666" "School - Ronald Edmonds Learning Center II" 1 9.98775501235485e-08
"1667" "School - Ross Global Academy Charter School" 1 9.98775501235485e-08
"1668" "School - Satellite West Middle School" 1 9.98775501235485e-08
"1669" "School - Scholars' Academy" 1 9.98775501235485e-08
"1670" "School - School for Community Research and Learning" 1 9.98775501235485e-08
"1671" "School - School of Business, Finance, and Entrepreneurship" 1 9.98775501235485e-08
"1672" "School - School of Diplomacy" 1 9.98775501235485e-08
"1673" "School - Secondary School for Journalism" 1 9.98775501235485e-08
"1674" "School - Secondary School for Research" 1 9.98775501235485e-08
"1675" "School - Soundview Academy for Culture and Scholarship" 1 9.98775501235485e-08
"1676" "School - South Bronx Classical Charter School" 1 9.98775501235485e-08
"1677" "School - Staten Island Community Charter School" 1 9.98775501235485e-08
"1678" "School - Staten Island School of Civic Leadership" 1 9.98775501235485e-08
"1679" "School - Success Academy Charter School Bed-Stuy 1" 1 9.98775501235485e-08
"1680" "School - Success Academy Charter School Brooklyn 6" 1 9.98775501235485e-08
"1681" "School - Success Academy Charter School Harlem 4" 1 9.98775501235485e-08
"1682" "School - Success Academy Charter School Harlem 5" 1 9.98775501235485e-08
"1683" "School - Success Academy Charter School Manhattan 1" 1 9.98775501235485e-08
"1684" "School - Summit Academy Charter School" 1 9.98775501235485e-08
"1685" "School - The Academy for Excellence through the Arts" 1 9.98775501235485e-08
"1686" "School - The Active Learning Elementary School" 1 9.98775501235485e-08
"1687" "School - The Anderson School" 1 9.98775501235485e-08
"1688" "School - The Brooklyn School for Math and Research" 1 9.98775501235485e-08
"1689" "School - The College Academy" 1 9.98775501235485e-08
"1690" "School - The Hunts Point School" 1 9.98775501235485e-08
"1691" "School - The Metropolitan High School" 1 9.98775501235485e-08
"1692" "School - The New School for Leadership and Journalism" 1 9.98775501235485e-08
"1693" "School - The Opportunity Charter School" 1 9.98775501235485e-08
"1694" "School - The Renaissance Charter School" 1 9.98775501235485e-08
"1695" "School - The School of Science and Applied Learning" 1 9.98775501235485e-08
"1696" "School - The Urban Assembly School for the Urban Environment" 1 9.98775501235485e-08
"1697" "School - Thomas A Edison Career and Technical Education High School" 1 9.98775501235485e-08
